,name_food,calories,link
1700,Lenguado a la Plancha,100,https://queapetito.com/receta-lenguado-plancha/
1701,Sardinas a la Brasa,200,https://queapetito.com/receta-sardinas-brasa/
1702,Cómo hacer una sopa de pescado,60,https://queapetito.com/como-hacer-sopa-pescado/
1703,Lubina al horno con patatas,,https://queapetito.com/receta-lubina-horno/
1704,Boquerones Rebozados,265,https://queapetito.com/receta-boquerones-rebozados/
1705,Urta a la Roteña,200,https://queapetito.com/receta-urta-rotena/
1706,Dorada al microondas,,https://queapetito.com/receta-dorada-microondas/
1707,"Patatas con bacalao, receta de la abuela",,https://queapetito.com/receta-patatas-bacalao-receta-abuela/
1708,Fusilli con Crema de Champiñones,151,https://queapetito.com/receta-fusilli-crema-champinones/
1709,Tallarines Integrales con Verduras,129,https://queapetito.com/receta-tallarines-integrales-verduras/
1710,Pizza pepperoni,300,https://queapetito.com/receta-pizza-pepperoni/
1711,Tallarines a la Boloñesa,251,https://queapetito.com/receta-tallarines-bolonesa/
1712,Fusilli con atún y verduras,328,https://queapetito.com/receta-fusilli-atun-verduras/
1713,Pizza Florentina,398,https://queapetito.com/receta-pizza-florentina/
1714,Tallarines a la marinera,315,https://queapetito.com/eceta-tallarines-marinera/
1715,Noodles con Pollo,218,https://queapetito.com/receta-noodles-pollo/
1716,Fusilli con Salsa Pimiento,167,https://queapetito.com/receta-fusilli-salsa-pimiento/
1717,Noodles con Verduras,145,https://queapetito.com/receta-noodles-verduras/
1718,Fusilli al Peperoncino,264,https://queapetito.com/receta-fusilli-peperoncino/
1719,Tallarines con Salsa de Brócoli,279,https://queapetito.com/receta-tallarines-salsa-brocoli/
1720,Noodles Vegetarianos,143,https://queapetito.com/receta-noodles-vegetarianos/
1721,Tallarines a la italiana,305,https://queapetito.com/receta-tallarines-italiana/
1722,Fusilli al Vino,247,https://queapetito.com/receta-fusilli-vino/
1723,Tallarines con Salsa de Salmón,275,https://queapetito.com/receta-tallarines-salsa-salmon/
1724,Fusilli al pesto con camarones,382,https://queapetito.com/receta-fusilli-pesto-camarones/
1725,Noodles con ternera,320,https://queapetito.com/receta-noodles-ternera/
1726,Fusilli con Salsa de Setas,275,https://queapetito.com/receta-fusilli-salsa-setas/
1727,Ensalada de pasta integral con atún,416,https://queapetito.com/receta-ensalada-pasta-integral-atun/
1728,Tallarines yakisoba,380,https://queapetito.com/receta-tallarines-yakisoba/
1729,Pizza de bacon y queso de cabra,350,https://queapetito.com/receta-pizza-bacon-queso-cabra/
1730,Pizza fugazzeta,270,https://queapetito.com/receta-pizza-fugazzeta/
1731,Fusilli carbonara,360,https://queapetito.com/receta-fusilli-carbonara/
1732,Ensalada de pasta con remolacha,170,https://queapetito.com/receta-ensalada-pasta-remolacha/
1733,Pizza a la provenzal,210,https://queapetito.com/receta-pizza-provenzal/
1734,Pizza Tropical,280,https://queapetito.com/receta-pizza-tropical/
1735,Pizza casera en sartén,255,https://queapetito.com/receta-pizza-casera-sarten/
1736,Pizza calabresa,290,https://queapetito.com/receta-pizza-calabresa/
1737,Raviolis de setas con salsa de tomate,288,https://queapetito.com/receta-raviolis-setas-salsa-tomate/
1738,Pizza de atún,208,https://queapetito.com/receta-pizza-atun/
1739,Ensalada de pasta integral con verduras,230,https://queapetito.com/receta-ensalada-pasta-integral-verduras/
1740,Ravioles cuatro quesos,319,https://queapetito.com/receta-ravioles-cuatro-quesos/
1741,Pizza barbacoa vegana,228,https://queapetito.com/receta-pizza-barbacoa-vegana/
1742,Pizza Fugazza con Queso,180,https://queapetito.com/receta-pizza-fugazza-queso/
1743,Pizza americana,380,https://queapetito.com/receta-pizza-americana/
1744,Pizza de atún y jamón york para niños,360,https://queapetito.com/receta-pizza-atun-jamon-york-ninos/
1745,Pizza vegetariana con queso,240,https://queapetito.com/receta-pizza-vegetariana-queso/
1746,Masa de pizza sin gluten,200,https://queapetito.com/receta-masa-pizza-sin-gluten/
1747,Pizza burger,480,https://queapetito.com/receta-pizza-burger/
1748,Pizza de Pollo y Bacon,321,https://queapetito.com/receta-pizza-pollo-bacon/
1749,Pizza Napolitana tradicional,956,https://queapetito.com/receta-pizza-napolitana-tradicional/
1750,Pizza con Base de Calabacín al Horno,113,https://queapetito.com/receta-pizza-base-calabacin-horno/
1751,Raviolis vegetarianos,64,https://queapetito.com/receta-raviolis-vegetarianos/
1752,Raviolis con salsa de nueces,649,https://queapetito.com/receta-raviolis-salsa-nueces/
1753,Ensalada de bonito fresco con pasta,359,https://queapetito.com/receta-ensalada-bonito-fresco-pasta/
1754,Pizza con borde relleno de queso,299,https://queapetito.com/receta-pizza-borde-relleno-queso/
1755,Raviolis rellenos de carne,340,https://queapetito.com/receta-raviolis-rellenos-carne/
1756,Raviolis de calabaza,270,https://queapetito.com/receta-raviolis-calabaza/
1757,Raviolis rellenos de ricotta,170,https://queapetito.com/receta-raviolis-rellenos-ricotta/
1758,Raviolis con nata,200,https://queapetito.com/receta-raviolis-nata/
1759,Raviolis con salsa bechamel,210,https://queapetito.com/receta-raviolis-salsa-bechamel/
1760,Rabiolis en salsa de orégano,602,https://queapetito.com/receta-rabiolis-salsa-oregano/
1761,Pizza picante casera,280,https://queapetito.com/receta-pizza-picante-casera/
1762,Pizza con base de patata,350,https://queapetito.com/receta-pizza-base-patata/
1763,Pizza marinera casera,401,https://queapetito.com/receta-pizza-marinera-casera/
1764,Pizza de calabacín y bacon,420,https://queapetito.com/receta-pizza-calabacin-bacon/
1765,Pizza de espinacas y queso de cabra,250,https://queapetito.com/receta-pizza-espinacas-queso-cabra/
1766,Pizza de atún con calabacín,340,https://queapetito.com/receta-pizza-atun-calabacin/
1767,Pizza con piña hawaiana,315,https://queapetito.com/receta-pizza-pina-hawaiana/
1768,Pizza de hojaldre con verduras,480,https://queapetito.com/receta-pizza-hojaldre-verduras/
1769,Pizza de jamón serrano,350,https://queapetito.com/receta-pizza-jamon-serrano/
1770,Pizza de espinaca con bechamel,400,https://queapetito.com/receta-pizza-espinaca-bechamel/
1771,Pizza casera de espinacas y huevos,330,https://queapetito.com/receta-pizza-casera-espinacas-huevos/
1772,Espaguetis con trucha asalmonada,90,https://queapetito.com/receta-espaguetis-trucha-asalmonada/
1773,Espaguetis integrales con brócoli,290,https://queapetito.com/receta-espaguetis-integrales-brocoli/
1774,Fetuccini Alfredo,174,https://queapetito.com/receta-fetuccini-alfredo/
1775,Canelones de seitán con bechamel,163,https://queapetito.com/receta-canelones-seitan-bechamel/
1776,Canelones Rellenos con Ricotta y Espinaca,151,https://queapetito.com/receta-canelones-rellenos-ricotta-espinaca/
1777,Canelones Vegetarianos de Zanahoria,130,https://queapetito.com/receta-canelones-vegetarianos-zanahoria/
1778,Focaccia Rellena de Pollo,276,https://queapetito.com/receta-focaccia-rellena-pollo/
1779,Fideuá con berberechos,361,https://queapetito.com/receta-fideua-berberechos/
1780,Canelones de bacalao,500,https://queapetito.com/receta-canelones-bacalao/
1781,Fideos con alcachofas,240,https://queapetito.com/receta-fideos-alcachofas/
1782,Pasta con salsa de trufa negra,250,https://queapetito.com/receta-pasta-salsa-trufa-negra/
1783,Espaguetis de calabacín con salsa de tomate,100,https://queapetito.com/receta-espaguetis-calabacin-salsa-tomate/
1784,Canelones de atún y huevo duro,380,https://queapetito.com/receta-canelones-atun-huevo-duro/
1785,Cazuela de fideos con pollo,343,https://queapetito.com/receta-cazuela-fideos-pollo/
1786,Espaguetis Cacio e Pepe,213,https://queapetito.com/receta-espaguetis-cacio-pepe/
1787,Espaguetis con albóndigas,215,https://queapetito.com/receta-espaguetis-albondigas/
1788,Calamarata napolitana casera,202,https://queapetito.com/receta-calamarata-napolitana-casera/
1789,Espaguetis con gulas al ajillo,210,https://queapetito.com/receta-espaguetis-gulas-ajillo/
1790,Fideua con pollo,233,https://queapetito.com/receta-fideua-pollo-2/
1791,Espaguetis con pollo y curry,480,https://queapetito.com/receta-espaguetis-pollo-curry/
1792,Espagueti con pollo y champiñones,345,https://queapetito.com/receta-espagueti-pollo-champinones/
1793,Espaguetis a la Carbonará sin Huevo,274,https://queapetito.com/receta-espaguetis-carbonara-sin-huevo/
1794,Espaguetis de calabaza con setas,350,https://queapetito.com/receta-espaguetis-calabaza-setas/
1795,Fideos con calamares,300,https://queapetito.com/receta-fideos-calamares/
1796,Fetuccini al pesto,330,https://queapetito.com/receta-fetuccini-pesto/
1797,Espaguetis con jamón serrano,450,https://queapetito.com/receta-espaguetis-jamon-serrano/
1798,Macarrones al Limón,301,https://queapetito.com/receta-macarrones-limon/
1799,Fideos con Almejas,358,https://queapetito.com/receta-fideos-almejas/
1800,"Pizza queso, champiñones y jamón york",250,https://queapetito.com/receta-pizza-queso-champinones-jamon-york/
1801,Fideuá con sepia y gambas,170,https://queapetito.com/receta-fideua-sepia-gambas/
1802,Espaguetis con Salsa Peperonata,274,https://queapetito.com/receta-espaguetis-salsa-peperonata/
1803,Espaguetis con salchichas y  tomate,554,https://queapetito.com/receta-espaguetis-salchichas-tomate/
1804,Espaguetis con tiras de ternera,350,https://queapetito.com/receta-espaguetis-tiras-ternera/
1805,Espaguetis Integrales con Salsa de Tomate Fresco,296,https://queapetito.com/receta-espaguetis-integrales-salsa-tomate-fresco/
1806,Espaguetis Gratinados con Bechamel,177,https://queapetito.com/receta-espaguetis-gratinados-bechamel/
1807,Macarrones Foster en Olla GM,235,https://queapetito.com/receta-macarrones-foster-olla-gm/
1808,Espaguetis integrales con verduras,125,https://queapetito.com/receta-espaguetis-integrales-verduras/
1809,Tallarines con gambas,240,https://queapetito.com/receta-tallarines-gambas/
1810,Tallarines de pollo,359,https://queapetito.com/receta-tallarines-pollo/
1811,Macarrones con Pollo al Curry,380,https://queapetito.com/receta-macarrones-pollo-curry/
1812,Canelones sin bechamel,298,https://queapetito.com/receta-canelones-sin-bechamel/
1813,Espaguetis con salsa picante,245,https://queapetito.com/receta-espaguetis-salsa-picante/
1814,Tortellini con Salsa de Queso,354,https://queapetito.com/receta-tortellini-salsa-queso/
1815,Raviolis rellenos de espinacas,214,https://queapetito.com/receta-raviolis-rellenos-espinacas/
1816,Macarrones con zanahoria,290,https://queapetito.com/receta-macarrones-zanahoria/
1817,Espagueti al ajoaceite,380,https://queapetito.com/receta-espagueti-ajoaceite/
1818,Raviolis rellenos de pescado,350,https://queapetito.com/receta-raviolis-rellenos-pescado/
1819,Tortellini con Salsa de Tomate,235,https://queapetito.com/receta-tortellini-salsa-tomate/
1820,Lasaña de espinacas y atún,250,https://queapetito.com/receta-lasana-espinacas-atun/
1821,Lasaña de Tomate,737,https://queapetito.com/receta-lasana-tomate/
1822,Espaguetis de calabacín a la Carbonara,220,https://queapetito.com/receta-espqguetis-calabacin-carbonara/
1823,Lasaña de Acelgas,240,https://queapetito.com/receta-lasana-acelgas/
1824,Espaguetis a los 3 Quesos,131,https://queapetito.com/receta-espaguetis-3-quesos/
1825,Espagueti boloñesa,359,https://queapetito.com/receta-espagueti-bolonesa/
1826,Macarrones de atún y mayonesa,733,https://queapetito.com/receta-macarrones-atun-mayonesa/
1827,Lasaña de soja,280,https://queapetito.com/receta-lasana-soja/
1828,Lasaña verde,250,https://queapetito.com/receta-lasana-verde/
1829,Espaguetis al queso azul,220,https://queapetito.com/receta-espaguetis-queso-azul/
1830,Pizza blanca sencilla,250,https://queapetito.com/receta-pizza-blanca-sencilla/
1831,Espaguetis Amatriciana,253,https://queapetito.com/receta-espaguetis-amatriciana/
1832,Pizza de Cebolla Caramelizada,258,https://queapetito.com/receta-pizza-cebolla-caramelizada/
1833,Espaguetis al burro,394,https://queapetito.com/receta-espaguetis-burro/
1834,Espaguetis al horno,350,https://queapetito.com/receta-espaguetis-horno/
1835,Lasaña de salmón ahumado,350,https://queapetito.com/receta-lasana-salmon-ahumado/
1836,Espaguetis con salsa pesto,338,https://queapetito.com/receta-espaguetis-salsa-pesto/
1837,Espaguetis con coliflor,300,https://queapetito.com/receta-espaguetis-coliflor/
1838,Ñoquis con espinacas,196,https://queapetito.com/receta-noquis-espinacas/
1839,Macarrones con setas,380,https://queapetito.com/receta-macarrones-setas/
1840,Lasaña sin gluten,391,https://queapetito.com/receta-lasana-sin-gluten/
1841,Espaguetis Arrabiata,152,https://queapetito.com/receta-espaguetis-arrabiata/
1842,Espaguetis con trufa,325,https://queapetito.com/receta-espaguetis-trufa/
1843,Macarrones al horno ligeros,280,https://queapetito.com/receta-macarrones-horno-ligeros/
1844,Ñoquis a la romana,650,https://queapetito.com/receta-noquis-romana/
1845,Ensalada de pasta con salsa rosa,350,https://queapetito.com/receta-ensalada-pasta-salsa-rosa/
1846,Ensalada César de pasta,476,https://queapetito.com/receta-ensalada-cesar-pasta/
1847,Canelones con Verduras,198,https://queapetito.com/receta-canelones-verduras-zanahoria/
1848,Pizza Enrollada o Stromboli,258,https://queapetito.com/receta-pizza-enrollada-stromboli/
1849,Lasaña de Bacalao,238,https://queapetito.com/receta-lasana-bacalao/
1850,Pizza Siciliana,246,https://queapetito.com/receta-pizza-siciliana/
1851,Lasaña fría de verano,400,https://queapetito.com/receta-lasana-fria-verano/
1852,Canelones de atún y beicon,131,https://queapetito.com/receta-canelones-atun-beicon/
1853,Lasaña de salmón,400,https://queapetito.com/receta-lasana-salmon/
1854,Pizza de Pollo y Pesto,197,https://queapetito.com/receta-pizza-pollo-pesto/
1855,Ñoquis con gambas y nata,360,https://queapetito.com/receta-noquis-gambas-nata/
1856,Lasaña de atún,156,https://queapetito.com/receta-lasana-atun/
1857,Pizza con base de remolacha,315,https://queapetito.com/receta-pizza-base-remolacha/
1858,Pizza de gorgonzola fina y crujiente,600,https://queapetito.com/receta-pizza-gorgonzola-fina-crujiente/
1859,Lasaña vegetal,289,https://queapetito.com/receta-lasana-vegetal/
1860,Fideua vegetariana,315,https://queapetito.com/receta-fideua-vegetariana/
1861,Pizza de polenta sin gluten y vegana,358,https://queapetito.com/receta-pizza-polenta-sin-gluten-vegana/
1862,Tallarines con salsa Alfredo,5520,https://queapetito.com/receta-tallarines-salsa-alfredo/
1863,Pizza griega,253,https://queapetito.com/receta-pizza-griega/
1864,Mini pizzas caseras,240,https://queapetito.com/receta-mini-pizzas-caseras/
1865,macarrones con champiñones y queso,350,https://queapetito.com/receta-macarrones-champinones-queso/
1866,Raviolis de Queso,173,https://queapetito.com/receta-raviolis-queso/
1867,Canelones de atún y gambas,300,https://queapetito.com/receta-canelones-atun-gambas/
1868,Espaguetis a la carbonara,,https://queapetito.com/receta-espaguetis-carbonara/
1869,Rigatoni al horno,300,https://queapetito.com/receta-rigatoni-horno/
1870,Baguette pizza,190,https://queapetito.com/receta-baguette-pizza/
1871,Tallarines con champiñones,229,https://queapetito.com/receta-tallarines-champinones/
1872,Raviolis con Salsa de Carne,277,https://queapetito.com/receta-raviolis-salsa-carne/
1873,Raviolis caseros,60,https://queapetito.com/receta-raviolis-caseros/
1874,Macarrones con brócoli y queso,350,https://queapetito.com/receta-macarrones-brocoli-queso/
1875,Ñoquis a la carbonara,420,https://queapetito.com/receta-noquis-carbonara/
1876,Masa de pasta italiana,131,https://queapetito.com/receta-masa-pasta-italiana/
1877,Macarrones con espinacas,280,https://queapetito.com/receta-macarrones-espinacas/
1878,Canelones de setas,354,https://queapetito.com/receta-canelones-setas/
1879,Pizza de champiñones,350,https://queapetito.com/receta-pizza-champinones/
1880,Ñoquis con pesto,148,https://queapetito.com/receta-noquis-pesto/
1881,Masa de pizza casera,220,https://queapetito.com/receta-masa-pizza-casera/
1882,Galletas de almendras caseras,310,https://queapetito.com/galletas-almendras-caseras/
1883,Pizza de Coliflor baja en calorías,550,https://queapetito.com/receta-pizza-coliflor-baja-calorias/
1884,Macarrones con salmón y nata,300,https://queapetito.com/macarrones-salmon-nata/
